geom_type,lon,lat,@id,barrier,historic,@geometry,building,man_made,tower:type,alt_name,amenity,denomination,heritage,heritage:operator,heritage:ref,heritage:website,heritage:website:sipa,name,protection_title,ref:dgpc,ref:ipa,religion,site_status,source:ref,wikidata,wikimedia_commons,wikipedia,addr:housenumber,addr:street,check_date,contact:facebook,contact:instagram,contact:twitter,fee,opening_hours,phone,tourism,website,stars,addr:housename,name:en,addr:city,addr:postcode,air_conditioning,description,guest_house,internet_access,operator,reservation,rooms,disused:railway,note,contact:phone,contact:website,landuse,name:de,bar,brand,brand:wikidata,email,image,internet_access:fee,payment:credit_cards,payment:debit_cards,smoking,source,wheelchair,tents,caravans,drinking_water,power_supply,sanitary_dump_station,shower,toilets,access,leisure,zoo,bridge,highway,layer,parking,height,check_date:internet_access,geological,geological:site,natural,official_name,place,breakfast,swimming_pool,related_law,short_protection_title,building:part,name:zh,brand:wikipedia,start_date,building:levels,elevator,park_ride,supervised,surface,addr:country,addr:state,payment:american_express,payment:cash,payment:cheque,payment:mastercard,payment:visa,shop,castle_type,fireplace,information,map_size,addr:unit,contact:email,contact:fax,contact:mobile,archaeological_site,historic:civilization,historic:period,ruins,heritage:since,heritage:website:arqueologia,ref:cns,artist_name,artwork_type,direction,name:pt,url,internet_access:ssid,artist:wikidata,material,memorial,subject:wikidata,area,fortification_type,payment:diners_club,payment:discover_card,payment:maestro,payment:visa_electron,inscription,bicycle,map_type,network,wreck,seamark:type,sport,guidepost,hiking,marker_type,ref,addr:place,fax,route_marker,attached_to,guide_type,location,disused,charge,fixme,name:nl,board_type,historic:era,megalith_type,ele,survey:date,outdoor_seating,name:hu,designation,field,attraction,public_transport,museum,bench,bin,lit,shelter,tactile_paving,subject:name,subject:wikipedia,support,facility_manager,source:position,status,facility_use,users_PLWD,users_boy,users_elderly,users_female,users_girl,users_men,camp_site,check_date:currency:XBT,currency:XBT,dog,payment:lightning,payment:lightning_contactless,payment:onchain,picnic_table,static_caravans,not:name,short_name,accommodation
Point,-8.6769679,37.1015252,way/96585031,,yes,center,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6858362,37.0892609,way/96587139,,,center,yes,,,,,,,,,,,Lagos Atlantic Hotel,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6520719,37.1186975,way/158077041,,,center,hotel,,,,,,,,,,,Iberostar Selection Lagos Algarve,,,,,,,Q111408748,,,,Estrada da Meia Praia,,https://www.facebook.com/IberostarLagosAlgarve/,https://www.instagram.com/iberostar/,,,24/7,+351 282 244 000,hotel,https://www.iberostar.com/en/hotels/algarve/iberostar-lagos-algarve/,5,,,São Gonçalo de Lagos,8600-315,yes,"The Iberostar Selection Lagos Algarve is 5-star family hotel located on Meia Praia beach with a wide range of services including spa area, All Inclusive board, fitness room, outdoor and indoor swimming pools, animation, free Wi-Fi and comfort rooms.",,yes,IBEROSTAR Hotels & Resorts,yes,220,,,,,,,yes,Iberostar Hotels & Resorts,Q2035939,lagos.algarve@iberostar.com,https://apiimg.iberostar.com/uploads/image/45650/crops/1366:797/1366/image.jpeg,no,yes,yes,outside,local knowledge;www.iberostar.com,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6529999,37.1500403,way/158700458,,yes,center,school,,,,,,,,,,,Escola Primária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.718727,37.1011785,way/159468496,,,center,,,,,,,,,,,,Parque Orbitur Valverde,,,,,,,,,,,Estrada da Praia da Luz,,,,,,,,camp_site,,,,,Lagos,8600-148,,,,,,,,,,,https://www.orbitur.pt/pt/destinos/algarve/orbitur-valverde,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6714229,37.0938722,way/159468561,wall,,center,,,,,,,,,,,,Parque de Campismo da Trindade,,,,,,,,,,,,,,,,,,,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6700185,37.0970508,way/181434087,,,center,,,,,,,,,,,,Camping Militar,,,,,,,,,,,,,,,,,,,camp_site,,,,,,,,Camp site for military personnel only.,,,,,,,,,,military,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6681867,37.0981897,node/206154960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.765481,37.1446442,way/229478429,,,center,,,,,,,,,,,,Parque Zoológico de Lagos,,,,,,,Q220114,Category:Lagos Zoo,pt:Zoo de Lagos,,,,,,,,,,zoo,https://zoolagos.com/,,,Lagos Zoological Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,enclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6669968,37.0957785,way/233089724,,,center,,,,,,,,,,,,Ponte do Antigo Forte do Pinhão,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,private area - no public access,,,,,,,,,,,,,,,,,,,,,,,private,,,yes,footway,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7390508,37.0835887,way/238533675,,,center,yes,,,,,,,,,,,Hotel Villa Luz,,,,,,,,,,66,Ponta da Gaivota,,,,,,,+351 282 771 110,hotel,https://www.vila-luz.com/,,,,"Praia da Luz, Lagos",8600-119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6689299,37.159705,way/254848740,,,center,yes,,,,,,,,,,,Quinta das Achadas,,,,,,,,,,,,,,,,,,+351 282 798425,guest_house,https://www.algarveholiday.net/,,,,,,,,,wlan,,,,,,,,,,,,,info@algarveholiday.net,,no,,,,Bing;survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7452221,37.0853027,way/269784406,,,center,yes,,,,,,,,,,,Luz Surfvillage,,,,,,,,,,,,,,,,,,,hostel,https://www.luzsurfvillage.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7450813,37.0854183,way/269784492,,,center,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,hostel,,,,,,,,,,,Luz Surfvillage,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6754073,37.1026607,way/302921208,city_wall,citywalls,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.5300315,6.4429206,way/304931116,,,center,yes,,,,,,,,,,,Marco Polo Hotel,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7571269,37.0769837,way/329433990,,,center,,,,,,,,,,,,Quinta do Mar da Luz,,,,,,,,,,8600,Sitio Cama da Vaca,,,,,,,+351 282 697323,guest_house,https://www.quintadomardaluz.com/,3,,,Praia da Luz,,,,,wlan,,,,,,,,residential,,,,,info@quintadomardaluz.com,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7250328,37.0896065,node/339159720,,,,,,,,,,,,,,,Luz Bay Club,,,,,,,,,,,,,,,,,,+351 282789640,hotel,http://www.luzbayhotel.pt/,4,,,,,,,,wlan,,,73,,,,,,,,,,geral@luzbayhotel.pt,,yes,,,,,,,,,,,,,,,,,,,,,2026-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.48189,6.4315209,way/363752678,,,center,yes,,,,,,,,,,,Nike Art Gallery,,,,,,,Q25044062,,en:Nike Art Gallery,,,,,,,,Mo-Sa 10:00-18:00; Su 13:00-18:00,,gallery,https://nikeartfoundation.com/about-us/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6711892,37.0831221,way/373743348,,,center,,,,,,,,,,,,Carso Litoral da Ponta da Piedade,,,,,,,Q2103673,Category:Ponta da Piedade,en:Ponta da Piedade,,,,,,,,,,attraction,https://geossitios.progeo.pt/geosites/carso-litoral-da-ponta-da-piedade-ponta-de-joao-arens-e-carvoeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,karst,geosite,bare_rock,"Carso litoral da Ponta da Piedade, Ponta de João Arens e Carvoeiro",locality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6697739,37.09927,way/373791254,city_wall,citywalls,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6743109,37.1012856,way/374921961,,,center,yes,,,,,,,,,,,Bowen Luxury Suites,,,,,,,,,,47,Rua da Amêndoeira,,,,,,,+351 282 185 723,hotel,,,,,Lagos,8600-685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6709138,37.0976937,way/374956413,,,center,yes,,,,,,,,,,,Baluarte da Vila Apartments,,,,,,,,,,9,Largo Santa Maria da Graça,2026-04-16,,,,,,+351 911 873 540,hotel,http://www.baluartedavila.com/,,,,Lagos,8600-518,,,,wlan,,,20,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.9471611,6.5875672,way/379367676,,,center,,,,,,,,,,,,Epe Resort and Spa,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6733822,37.1125291,node/418719768,,,,,,,,,,,,,,,Marina de São Roque,,,,,,,,,,,,2023-10-19,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6729166,37.1008127,node/418723899,,,,,,,,,,,,,,,Riomar,,,,,,,,,,83,Rua Cândido dos Reis,2026-04-14,,,,,,,hotel,,3,,,Lagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6730488,37.1010738,node/418723900,,,,,,,,,,,,,,,Casa de São Gonçalo,,,,,,,,,,,,,,,,,,,hotel,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7581914,37.0760671,way/453483418,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chalet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7302128,37.0857073,way/463093299,,yes,center,church,,,,place_of_worship,roman_catholic,,,,,,Igreja da Nossa Senhora da Luz,,,,christian,,,Q10300250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7304659,37.0851328,way/463096221,city_wall,castle,center,yes,,,Castelo da Senhora da Luz,,,2,pc,,https://servicos.dgpc.gov.pt/pesquisapatrimonioimovel/detalhes.php?code=74225,http://monumentos.pt/Site/APP_PagesUser/SIPA.aspx?id=1280,Fortaleza de Nossa senhora da Luz,Imóvel de Interesse Público,74225,1280,,,,Q48797168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dre.pt/pdf1sdip/1977/09/22600/23902396.pdf,IIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7201287,37.0997964,way/463218353,,,center,,,,,,,,,,,,Vila Valverde - Design & Country-Hotel,,,,,,,,,,,Estrada da Praia da Luz,,,,,,,,hotel,,,,,Lagos,8600-209,,,,wlan,,,,,,,http://www.vilavalverde.com/,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.684754,37.0864732,way/475254983,,,center,,,,,,,,,,,,Clube Porto Mós,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.430669,6.426987,way/502455175,,,center,yes,,,,,,,,,,,Eko Signature,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4375251,6.4392353,way/525377040,,,center,yes,,,,,,,,,,,Maroko Bayshore Suites,,,,,,,,,,20-24,Ozumba Mbadiwe Rd,,,,,,,,hotel,,,,,Lagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4303155,6.429213,way/534108655,,,center,yes,,,,,,,,,,,Eko Suites,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6874675,37.0865311,way/551252555,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthophotos Littoral DGT 2014-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4436777,6.431022,way/556872678,,,center,yes,,,,,,,,,,,The Art Hotel,,,,,,,,,,13A,Chief Yesufu Abiodun Way,,,,,,,+234 916 610 5381,hotel,https://arthotelng.com/,,,,Lagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3300808,6.5523152,way/560564784,,,center,yes,,,,,,,,,,,Golden Tulip Essential Airport Hotel Lagos,,,,,,,,,,42/44,International Airport Road,,,,,,,,hotel,,,,,Lagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3295879,6.5524776,way/560564785,,,center,yes,,,,,,,,,,,Max Royal Hotel & Suites,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4180743,6.4565832,way/560577489,,,center,yes,,,,,,,,,,,Elion House Hotel,,,,,,,,,,7/8,Agbeke Rotinwa Street,,,,,,,,hotel,,,,,Lagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.434137,6.4328774,way/560577506,,,center,yes,,,,,,,,,,,Morning Side Suites and Spa Victoria Island,,,,,,,,,,200C,Etim Iyang Crescent,,,,,,,,hotel,,,,,Lagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.445678,6.4536276,way/567150382,,,center,,,,Wheatbaker Hotel,,,,,,,,The Wheatbaker Hotel,,,,,,,,,,4,Lawrence Road,,,,,,,+234 1277 3560,hotel,https://thewheatbakerlagos.com/,,,,Lagos,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4392898,6.4503492,way/567150388,,,center,,,,,,,,,,,,La Cour Boutique Hotel,,,,,,,,,,3,Femi Okunnu Road,,,,,,,,hotel,,,,,Lagos,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4363936,6.4547165,way/567150407,,,center,,,,,,,,,,,,The George Hotel,,,,,,,,,,30,Lugard Avenue,,,,,,,,hotel,,,,,Lagos,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4300825,6.4540372,way/567150424,,,center,,,,,,,,,,,,Southern Sun Ikoyi,,,,,,,,,,47,Alfred Rewane Road,,,,,,,,hotel,,,,,Lagos,,,,,,Sun International,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4305218,6.454602,way/567150429,,,center,,,,,,,,,,,,,,,,,,,,,,,Alfred Rewane Road,,,,,,,,hotel,,,,Golden Gate Hotel,,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,金門大酒樓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4243341,6.4543301,way/567150448,,,center,,,,,,,,,,,,The Moorhouse Hotel,,,,,,,,,,1,Bankole Oki Street,,,,,,,,hotel,,,,,Lagos,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4291224,6.455127,way/567150458,,,center,,,,,,,,,,,,Casa Lydia,,,,,,,,,,19,Glover Road,,,,,,,,hotel,,,,,Lagos,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
